Id,Iso639 3,Iso639 1,Eng name,Epo name,Deu name,Fra name,Spa name,Zho name,Rus name,Own name,Language type,Num users,Abbrev
498,ayy,,Tayabas Ayta,"",,,,,,,E,0,
981,bsm,,Busami,"",,,,,,,L,0,
978,bsj,,Bangwinji,"",,,,,,,L,0,
496,ayu,,Ayu,"",,,,,,,L,0,
977,bsi,,Bassossi,"",,,,,,,L,0,
1994,gam,,Kandawo,"",,,,,,,L,0,
976,bsh,,Kati,"",,,,,,,L,0,
495,ayt,,Magbukun Ayta,"",,,,,,,L,0,
119,agb,,Legbo,"",,,,,,,L,0,
975,bsg,,Bashkardi,"",,,,,,,L,0,
1991,gaj,,Gadsup,"",,,,,,,L,0,
974,bsf,,Bauchi,"",,,,,,,L,0,
1989,gah,,Alekano,"",,,,,,,L,0,
1986,gae,,Guarequena,"",,,,,,,L,0,
973,bse,,Wushi,"",,,,,,,L,0,
971,bsc,,Bassari,"",,,,,,,L,0,
970,bsb,,Brunei Bisaya,"",,bissaya (de Brunéi),,,,,L,0,
1981,fwa,,Fwâi,"",,,,,,,L,0,
969,bsa,,Abinomn,"",,,,,,,L,0,
1979,fuy,,Fuyug,"",,,,,,,L,0,
1977,fuu,,Furu,"",,,,,,,L,0,
968,brz,,Bilbil,"",,,,,,,L,0,
967,bry,,Burui,"",,,,,,,L,0,
117,afz,,Obokuitai,"",,,,,,,L,0,
69,acz,,Acheron,"",,,,,,,L,0,
966,brx,,Bodo (India),"",Bodo (Indien),bodo (Inde),bodo,,бодо,,L,0,
1970,fuj,,Ko,"",,ko,,,,,L,0,
965,brw,,Bellari,"",,,,,,,L,0,
1968,fuh,,Western Niger Fulfulde,"",,,,,,,L,0,
2077,gft,,Gafat,"",,,,,,,E,0,
964,brv,,Western Bru,"",,,,,,,L,0,
963,bru,,Eastern Bru,"",,,,,,,L,0,
962,brt,,Bitare,"",,,,,,,L,0,
1958,frt,,Fortsenal,"",,,,,,,L,0,
961,brs,,Baras,"",,,,,,,L,0,
960,brr,,Birao,"",,,,,,,L,0,
959,brq,,Breri,"",,,,,,,L,0,
116,afu,,Awutu,"",,,,,,,L,0,
958,brp,,Barapasi,"",,,,,,,L,0,
1865,eso,"",Estonian Sign Language,estona signolingvo,Estnische Gebärdensprache,langue des signes estonienne,lengua de signos estonia,"",эстонский жестовый язык,eesti viipekeel,L,0,ESL
957,bro,,Brokkat,"",,,,,,,L,0,
956,brn,,Boruca,"",,,boruca,,,,L,0,
955,brm,,Barambu,"",,,,,,,L,0,
954,brl,,Birwa,"",,,,,,,L,0,
1949,frd,,Fordata,"",,,,,,,L,0,
952,brj,,Bieria,"",,,,,,,L,0,
951,bri,,Mokpwe,"",,,,,,,L,0,
1941,fom,,Foma,"",,,,,,,L,0,
950,brh,,Brahui,"",,,,,брауи,,L,0,
250,amk,,Ambai,"",,,,,амбай,,L,0,
115,aft,,Afitti,"",,,,,,,L,0,
65,acv,,Achumawi,"",,,,,,,L,0,
27,abg,,Abaga,"",,,,,,,L,0,
12,aaq,,Eastern Abnaki,"",,,,,,,E,0,
949,brg,,Baure,"",,,,,,,L,0,
1937,fng,,Fanagalo,fanagalo,,,,,,,L,0,
948,brf,,Bera,"",,,,,,,L,0,
946,brd,,Baraamu,"",,,,,,,L,0,
945,brc,,Berbice Creole Dutch,"",,créole néerlandais de Berbice,,,,,E,0,
489,ayn,"",Sanaani Arabic,sanaa araba,Arabisch (Sanaa),arabe (Sanaani),"","","","",L,0,
249,amj,,Amdang,"",,,,,,,L,0,
944,brb,,Lave,"",,,,,,,L,0,
943,bra,,Braj,braĝa,,braj,,布拉吉语,,,L,0,
494,ays,,Sorsogon Ayta,"",,,,,,,L,0,
942,bqz,,Bakaka,"",,,,,,,L,0,
1921,fip,,Fipa,"",,,,,,,L,0,
940,bqx,,Baangi,"",,,,,,,L,0,
493,ayr,,Central Aymara,"",,,,,,,L,0,
248,ami,,Amis,"",,,,,,,L,0,
939,bqw,,Buru (Nigeria),"",,,,,,,L,0,
938,bqv,,Koro Wachi,"",,,,,,,L,0,
492,ayq,,Ayi (Papua New Guinea),"",,,,,,,L,0,
937,bqu,,Boguru,"",,,,,,,L,0,
936,bqt,,Bamukumbit,"",,,,,,,L,0,
490,ayo,,Ayoreo,"",,,,,,,L,0,
246,amg,,Amurdak,"",,,,,,,L,0,
935,bqs,,Bosngun,"",,,,,,,L,0,
934,bqr,,Burusu,"",,,,,,,L,0,
486,ayk,,Akuku,"",,,,,,,L,0,
933,bqq,,Biritai,"",,,,,,,L,0,
1893,fad,,Wagi,"",,,,,,,L,0,
932,bqp,,Busa,"",,,,,,,L,0,
485,ayi,,Leyigha,"",,,,,,,L,0,
245,amf,,Hamer-Banna,"",,,,,,,L,0,
64,acu,,Achuar-Shiwiar,"",,,,,,,L,0,
931,bqo,,Balo,"",,,,,,,L,0,
929,bqm,,Wumboko,"",,,,,,,L,0,
484,ayh,,Hadrami Arabic,"",arabisch (Hadrami),arabe (Hadrami),,,,,L,0,
928,bql,,Bilakura,"",,,,,,,L,0,
927,bqk,,Banda-Mbrès,"",,,,,,,L,0,
483,ayg,,Ginyanga,"",,,,,,,L,0,
244,ame,,Yanesha',"",,,,,,,L,0,
926,bqj,,Bandial,"",,,,,,,L,0,
925,bqi,,Bakhtiari,"",,,,,,,L,0,
482,aye,,Ayere,"",,,,,,,L,0,
924,bqh,,Baima,"",,,,,,,L,0,
1944,fos,,Siraya,"",Siraya,,,,сирайя,,E,0,
923,bqg,,Bago-Kusuntu,"",,,,,,,L,0,
481,ayd,,Ayabadhu,"",,,,,,,E,0,
242,amc,,Amahuaca,"",,,amahuaca,,,,L,0,
920,bqd,,Bung,"",,,,,,,L,0,
919,bqc,,Boko (Benin),"",,,,,,,L,0,
480,ayc,,Southern Aymara,"",,,,,,,L,0,
918,bqb,,Bagusa,"",,,,,,,L,0,
917,bqa,,Tchumbuli,"",,,,,,,L,0,
479,ayb,,Ayizo Gbe,"",,,,,,,L,0,
241,amb,,Ambo,"",,,,,,,L,0,
916,bpz,,Bilba,"",,,,,,,L,0,
915,bpy,,Bishnupriya,"",,Manipourî de Bishnupriya,,,,বিষ্ণুপ্রিয়া মণিপুরী,L,0,
478,aya,,Awar,"",,,,,,,L,0,
914,bpx,,Palya Bareli,"",,,,,,,L,0,
1850,erh,,Eruwa,"",,,,,,,L,0,
913,bpw,,Bo (Papua New Guinea),"",,bô (Papouasie-Nouvelle-Guinée),,,,,L,0,
477,axx,,Xârâgurè,"",,,,,,,L,0,
240,ama,,Amanayé,"",,,amanayé,,,,E,0,
63,act,,Achterhoeks,"",,,,,,,L,0,
25,abe,,Western Abnaki,"",,abénaquis ouest,,,,alnȣbak,L,0,
912,bpv,,Bian Marind,"",,,,,,,L,0,
911,bpu,,Bongu,"",,,,,,,L,0,
476,axm,,Middle Armenian,"",Mittel-Armenisch,arménien (moyen),,,,,H,0,
910,bpt,,Barrow Point,"",,,,,,,E,0,
909,bps,,Sarangani Blaan,"",,,,,,,L,0,
475,axk,,Yaka (Central African Republic),"",,,,,,,L,0,
135,agr,"",Aguaruna,"","","","",Aguaruna（秘鲁）,Агуаруна,awajun,L,0,
908,bpr,,Koronadal Blaan,"",,,,,,,L,0,
907,bpq,,Banda Malay,"",,,,,,,L,0,
472,awy,,Edera Awyu,"",,,,,,,L,0,
906,bpp,,Kaure,"",,,,,,,L,0,
1829,emw,,Emplawas,"",,,,,,,L,0,
905,bpo,,Anasi,"",,,,,,,L,0,
471,awx,,Awara,"",,,,,,,L,0,
142,agy,"",Southern Alta,suda altaa,"","","","","","",L,0,
904,bpn,,Dzao Min,"",,,,,,,L,0,
903,bpm,,Biyom,"",,,,,,,L,0,
470,aww,,Awun,"",,,,,,,L,0,
902,bpl,,Broome Pearling Lugger Pidgin,"",,,,,,,L,0,
901,bpk,,Orowe,"",,,,,,,L,0,
469,awv,,Jair Awyu,"",,,,,,,L,0,
143,agz,"",Mt. Iriga Agta,Agta de Monto Iriga,"","","","","","",L,0,
900,bpj,,Binji,"",,,,,,,L,0,
899,bpi,,Bagupi,"",,,,,,,L,0,
468,awu,,Central Awyu,"",,,,,,,L,0,
898,bph,,Botlikh,"",,,botlikh,,,,L,0,
1811,elm,,Eleme,"",,,,,,,L,0,
897,bpg,,Bonggo,"",,,,,,,L,0,
467,awt,,Araweté,"",,,araweté,,,,L,0,
131,agn,"",Agutaynen,"","","","",Agutaynen（菲律宾）,Агутайнен,"",L,0,
61,acr,,Achi,"",,,,,,,L,0,
896,bpd,,Banda-Banda,"",,,,,,,L,0,
894,bpa,,Daakaka,"",,,,,,,L,0,
466,aws,,South Awyu,"",,,,,,,L,0,
893,boz,,Tiéyaxo Bozo,"",,,,,,,L,0,
892,boy,,Bodo (Central African Republic),"",,bodo (centrafricain),,,,,L,0,
465,awr,,Awera,"",,,,,,,L,0,
132,ago,"",Tainae,"","","","",Tainae（巴布亚新几内亚）,Таинае,"",L,0,
1800,eki,,Eki,"",,,,,,,L,0,
1798,eke,,Ekit,"",,,,,,,L,0,
464,awo,,Awak,"",,,,,,,L,0,
891,box,,Buamu,"",,,,,,,L,0,
1794,eit,,Eitiep,"",,,,,,,L,0,
889,bov,,Tuwuli,"",,,,,,,L,0,
463,awn,,Awngi,"",,,,,,,L,0,
239,alz,,Alur,"",,,,,,,L,0,
888,bou,,Bondei,"",,,,,бондей,,L,0,
887,bot,,Bongo,"",,,,,,,L,0,
462,awm,,Arawum,"",,,,,,,L,0,
885,bor,,Borôro,"",,,,,,,L,0,
884,boq,,Bogaya,"",,,,,,,L,0,
460,awi,,Aekyom,"",,,,,,,L,0,
238,aly,,Alyawarr,"",,,,,,,L,0,
883,bop,,Bonkiman,"",,,,,,,L,0,
882,boo,,Tiemacèwè Bozo,"",,,,,,,L,0,
459,awh,,Awbono,"",,,,,,,L,0,
881,bon,,Bine,"",,,,,,,L,0,
1772,dza,,Tunzu,"",,,,,,,L,0,
880,bom,,Berom,"",,,,,,,L,0,
457,awc,,Cicipu,"",,,,,,,L,0,
237,alx,,Amol,"",,,,,,,L,0,
60,acq,,Ta'izzi-Adeni Arabic,"",,arabe (parlé de Ta’izzi-Adeni),,,,,L,0,
24,abd,,Manide,"",,,,,,,L,0,
11,aap,,Pará Arára,"",,,"arára, pará",,,,L,0,
2,aad,,Amal,"",,,,,,,L,0,
56,acl,,Akar-Bale,"",,,,,,,E,0,
879,bol,,Bole,"",,,,,,,L,0,
878,bok,,Bonjo,"",,,,,,,L,0,
456,awb,,Awa (Papua New Guinea),"",,,awá,,,,L,0,
877,boj,,Anjam,"",,,,,,,L,0,
875,boh,,Boma,"",,,,,бома,,L,0,
454,avv,,Avá-Canoeiro,"",,,avá-canoeiro,,,,L,0,
236,alw,,Alaba-K’abeena,"",,,,,,,L,0,
980,bsl,,Basa-Gumna,"",,,,,,,E,0,
953,brk,,Birked,"",,,,,,,E,0,
453,avu,,Avokaya,"",,,,,,,L,0,
922,bqf,,Baga Kaloum,"",,,,,,,E,0,
1759,dwa,,Diri,"",,,,,,,L,0,
895,bpb,,Barbacoas,"",,,,,,,E,0,
452,avt,,Au,"",,,,,,,L,0,
235,alu,,'Are'are,"",,,,,,,L,0,
890,bow,,Rema,"",,,,,,,E,0,
876,boi,,Barbareño,"",,,,,,,E,0,
450,avo,,Agavotaguerra,"",,,,,,,E,0,
989,bsu,,Bahonsuai,"",,,,,,,L,0,
873,bof,,Bolon,"",,,,,,,L,0,
449,avn,,Avatime,"",,,,,,,L,0,
234,alt,,Southern Altai,"",Südaltaisch,altaï (du Sud),altay,南阿尔泰语,алтайский,Алтай тили,L,0,
872,boe,,Mundabli,"",,,,,,,L,0,
869,bob,,Aweer,"",,,,,,,L,0,
446,avi,,Avikam,"",,,,,,,L,0,
868,boa,,Bora,"",,,bora,,,,L,0,
867,bnz,,Beezen,"",,,,,,,L,0,
444,avd,,Alviri-Vidari,"",,,,,,,L,0,
232,alr,,Alutor,"",,,,,,,L,0,
74,adf,"",Dhofari Arabic,dofara araba,Arabisch (Dofari),arabe (Dhofari),"","","","",L,0,
59,acp,,Eastern Acipa,"",,,,,,,L,0,
866,bny,,Bintulu,"",,,,,,,L,0,
865,bnx,,Bangubangu,"",,,,,бангубангу,,L,0,
443,avb,,Avau,"",,,,,,,L,0,
864,bnw,,Bisis,"",,,,,,,L,0,
863,bnv,,Bonerif,"",,,,,,,L,0,
442,ava,av,Avaric,avara,,avar,avaro,阿瓦尔语,аварский,авар,L,0,
231,alq,,Algonquin,"",,algonquin,,,,Anishnaabemwin,L,0,
862,bnu,,Bentong,"",,,,,,,L,0,
860,bns,,Bundeli,"",,,bundeli,,бундели,,L,0,
440,auy,,Awiyaana,"",,,,,,,L,0,
859,bnr,,Butmas-Tur,"",,,,,,,L,0,
1725,dta,,Daur,"",,,,,,,L,0,
858,bnq,,Bantik,"",,,,,бантик,,L,0,
439,aux,,Aurá,"",,,,,,,E,0,
230,alp,,Alune,"",,,,,алуне,,L,0,
857,bnp,,Bola,"",,,,,,,L,0,
856,bno,,Bantoanon,"",,,,,,,L,0,
438,auw,,Awyi,"",,,,,,,L,0,
855,bnn,,Bunun,"",,,,,,,L,0,
854,bnm,,Batanga,"",,,,,,,L,0,
437,auu,,Auye,"",,,,,,,L,0,
229,alo,,Larike-Wakasihu,"",,,,,,,L,0,
853,bnl,,Boon,"",,,,,,,L,0,
852,bnk,,Bierebo,"",,,,,,,L,0,
436,aut,,Austral,"",,austral,,,,,L,0,
851,bnj,,Eastern Tawbuid,"",,,,,,,L,0,
1700,dpp,,Papar,"",,,,,,,L,0,
850,bni,,Bangi,"",,,,,,,L,0,
433,auq,,Anus,"",,,,,,,L,0,
227,alm,,Amblong,"",,,,,,,L,0,
58,acn,,Achang,"",,,,,,Mönghsa,L,0,
23,abc,,Ambala Ayta,"",,,,,,,L,0,
848,bng,,Benga,"",,,,,бенга,,L,0,
847,bnf,,Masiwang,"",,,,,мазиванг,,L,0,
432,aup,,Makayam,"",,,,,,,L,0,
846,bne,,Bintauna,"",,,,,,,L,0,
844,bnc,,Bontok,"",,,,,,,L,0,
430,aun,,Molmo One,"",,,,,,,L,0,
226,all,,Allar,"",,,,,,,L,0,
843,bnb,,Bookan,"",,,,,,,L,0,
842,bna,,Bonerate,"",,,,,,,L,0,
513,bae,,Baré,"",,baré,,,,,E,0,
841,bmz,,Baramu,"",,,,,,,L,0,
839,bmx,,Baimak,"",,,,,,,L,0,
473,axb,,Abipon,"",,,,,,,E,0,
225,alk,,Alak,"",,,,,,,L,0,
72,add,"",Lidzonka,"","","","","","","",L,0,
838,bmw,,Bomwali,"",,,,,,,L,0,
837,bmv,,Bum,"",,,,,,,L,0,
461,awk,,Awabakal,"",,,,,,,E,0,
836,bmu,,Somba-Siawari,"",,,,,,,L,0,
835,bmt,,Biao Mon,"",,,,,,,L,0,
451,avs,,Aushiri,"",,,aushiri,,,,E,0,
224,alj,,Alangan,"",,,,,,,L,0,
834,bms,,Bilma Kanuri,"",,,,,,,L,0,
833,bmr,,Muinane,"",,,muinane,,,,L,0,
431,auo,,Auyokawa,"",,,,,,,E,0,
832,bmq,,Bomu,"",,,,,,,L,0,
831,bmp,,Bulgebi,"",,,,,,,L,0,
428,aul,,Aulua,"",,,,,,,L,0,
223,ali,,Amaimon,"",,,,,,,L,0,
112,afo,,Eloyi,"",,,,,,,L,0,
53,ach,,Acoli,aĉola,,acoli,,阿乔利语,ачоли,,L,0,
830,bmo,,Bambalang,"",,,,,,,L,0,
828,bmm,,Northern Betsimisaraka Malagasy,"",,malgache (betsimisaraka du Nord),,,,,L,0,
427,auk,,Heyo,"",,,,,,,L,0,
827,bml,,Bomboli,"",,,,,,,L,0,
826,bmk,,Ghayavi,"",,,,,,,L,0,
426,auj,,Awjilah,"",,,,,,,L,0,
222,alh,,Alawa,"",,,,,,,L,0,
825,bmj,,Bote-Majhi,"",,,,,,,L,0,
824,bmi,,Bagirmi,"",,,,,,,L,0,
425,aui,,Anuki,"",,,,,,,L,0,
823,bmh,,Kein,"",,,,,,,L,0,
822,bmg,,Bamwe,"",,,,,,,L,0,
424,auh,,Aushi,"",,,,,,,L,0,
220,alf,,Alege,"",,,,,,,L,0,
111,afn,,Defaka,"",,,,,,,L,0,
821,bmf,,Bom-Kim,"",,,,,,,L,0,
820,bme,,Limassa,"",,,,,,,L,0,
423,aug,,Aguna,"",,,,,,,L,0,
819,bmd,,Baga Manduri,"",,,,,,,L,0,
818,bmc,,Biem,"",,,,,,,L,0,
421,aud,,Anuta,"",,,,,,,L,0,
218,ald,,Alladian,"",,,,,,,L,0,
817,bmb,,Bembe,"",,,,,бембе,,L,0,
816,bma,,Lame,"",,,,,,,L,0,
420,auc,,Waorani,"",,,,,,Huao Terero,L,0,
815,blz,,Balantak,"",,,,,,,L,0,
814,bly,,Notre,"",,,,,,,L,0,
419,aua,,Asumboa,"",,,,,асумбоа,,L,0,
299,aoh,,Arma,"",,,,,,,E,0,
110,afi,,Akrukay,"",,,,,,,L,0,
52,acf,,Saint Lucian Creole French,"",,créole français de Sainte-Lucie,,,,kwéyòl,L,0,
22,abb,,Bankon,"",,,,,,,L,0,
9,aan,,Anambé,"",,,anambé,,,,L,0,
813,blx,,Mag-Indi Ayta,"",,,,,,,L,0,
812,blw,,Balangao,"",,,,,,,L,0,
418,atz,,Arta,"",,,,,,,L,0,
811,blv,,Kibala,"",,,,,,,L,0,
809,blt,,Tai Dam,"",,,,,,,L,0,
417,aty,,Aneityum,"",,,,,,,L,0,
284,ans,,Anserma,"",,,,,,,E,0,
808,bls,,Balaesang,"",,,,,,,L,0,
807,blr,,Blang,"",,,,,,,L,0,
416,atx,,Arutani,"",,,,,,,L,0,
806,blq,,Baluan-Pam,"",,,,,,,L,0,
805,blp,,Blablanga,"",,,,,,,L,0,
415,atw,,Atsugewi,"",,,,,,,L,0,
267,anb,,Andoa,"",,,andoa,,,,E,0,
109,afh,,Afrihili,afrihila,Afrihili,afrihili,,阿弗里希利语,африхили,,C,0,
804,blo,,Anii,"",,,,,,,L,0,
803,bln,,Southern Catanduanes Bikol,"",,,,,,,L,0,
414,atv,,Northern Altai,"",,altaï (du Nord),,,,,L,0,
802,blm,,Beli (Sudan),"",,,,,,,L,0,
799,blj,,Bolongan,"",,,,,,,L,0,
413,atu,,Reel,"",,,,,,,L,0,
266,ana,,Andaqui,"",,,andaquí,,,,E,0,
798,bli,,Bolia,"",,,,,,,L,0,
1602,dhv,,Dehu,"",,,drehu,,деху,drehu,L,0,
1600,dhs,,Dhaiso,"",,,,,,,L,0,
797,blh,,Kuwaa,"",,,,,,,L,0,
412,att,,Pamplona Atta,"",,,,,,,L,0,
1599,dhr,,Dhargari,"",,,,,,,L,0,
1598,dho,,Dhodia,"",,,,,,,L,0,
796,blg,,Balau,"",,,,,,,L,0,
1597,dhn,,Dhanki,"",,,,,,,L,0,
1603,dhw,,Dhanwar (Nepal),"",,,,,,,L,0,
1604,dia,,Dia,"",,,,,,,L,0,
1607,did,,Didinga,"",,,,,,,L,0,
1609,dig,,Digo,"",,,,,,,L,0,
1610,dih,,Kumiai,"",,,kumiai,,,K'miai,L,0,
1611,dii,,Dimbong,"",,,,,,,L,0,
1612,dij,,Dai,"",,,,,,,L,0,
1613,dik,,Southwestern Dinka,"",,,,,,,L,0,
1614,dil,,Dilling,"",,,,,,,L,0,
1615,dim,,Dime,"",,,,,,,L,0,
1617,dio,,Dibo,"",,,,,,,L,0,
1618,dip,,Northeastern Dinka,"",,,,,,,L,0,
1619,diq,,Dimli (individual language),"",,,,,димли,,L,0,
1620,dir,,Dirim,"",,,,,,,L,0,
1621,dis,,Dimasa,"",,,,,,,L,0,
1622,dit,,Dirari,"",,,,,,,E,0,
1623,diu,,Diriku,"",,,,,,,L,0,
1625,diw,,Northwestern Dinka,"",,,,,,,L,0,
1626,dix,,Dixon Reef,"",,,,,,,L,0,
1627,diy,,Diuwe,"",,,,,,,L,0,
1628,diz,,Ding,"",,,,,,,L,0,
1629,djb,,Djinba,"",,,,,,,L,0,
1630,djc,,Dar Daju Daju,"",,,,,,,L,0,
1631,djd,,Djamindjung,"",,,,,,,L,0,
1632,dje,,Zarma,"",,,,,,zarmaciine,L,0,
1633,djf,,Djangun,"",,,,,,,E,0,
1634,dji,,Djinang,"",,,,,,,L,0,
1635,djj,,Djeebbana,"",,,,,,,L,0,
1547,dcr,"",Negerhollands,"",Negerholländisch,"","","","",Negerhollands,E,0,
1636,djk,,Eastern Maroon Creole,"",Aukaans,,,,,,L,0,
1638,djm,,Jamsay Dogon,"",,,,,,,L,0,
1639,djn,,Djauan,"",,,,,,,L,0,
1640,djo,,Jangkang,"",,,,,,,L,0,
1642,dju,,Kapriman,"",,,,,,,L,0,
1643,djw,,Djawi,"",,,,,,,E,0,
1644,dka,,Dakpakha,"",,,,,,,L,0,
1645,dkk,,Dakka,"",,,,,,,L,0,
1647,dkr,,Kuijau,"",,,,,,,L,0,
1648,dks,,Southeastern Dinka,"",,,,,,,L,0,
1710,drq,,Dura,"",,,,,,,E,0,
1711,drr,,Dororo,"",,,,,,,E,0,
1652,dln,,Darlong,"",,,,,,,L,0,
1653,dma,,Duma,"",,,,,,,L,0,
1654,dmc,,Gavak,"",,,,,,,L,0,
1655,dme,,Dugwor,"",,,,,,,L,0,
1656,dmg,,Upper Kinabatangan,"",,,,,,,L,0,
1657,dmk,,Domaaki,"",,,,,,,L,0,
1658,dml,,Dameli,"",,,,,,,L,0,
1659,dmm,,Dama,"",,,,,,,L,0,
1660,dmo,,Kemedzung,"",,,,,,,L,0,
1661,dmr,,East Damar,"",Ost-Damar,,,,(вост.) дамар,,L,0,
1662,dms,,Dampelas,"",,,,,,,L,0,
1663,dmu,,Dubu,"",,,,,,,L,0,
1664,dmv,,Dumpas,"",,,,,,,L,0,
1665,dmx,,Dema,"",,,,,,,L,0,
1666,dmy,,Demta,"",,,,,,,L,0,
1667,dna,,Upper Grand Valley Dani,"",,,,,,,L,0,
1668,dnd,,Daonda,"",,,,,,,L,0,
1669,dne,,Ndendeule,"",,,,,,,L,0,
1671,dni,,Lower Grand Valley Dani,"",,,,,,,L,0,
1672,dnk,,Dengka,"",,,,,,,L,0,
1673,dnn,,Dzùùngoo,"",,,,,,,L,0,
1674,dnr,,Danaru,"",,,,,,,L,0,
1675,dnt,,Mid Grand Valley Dani,"",,,,,,,L,0,
1676,dnu,,Danau,"",,,,,,,L,0,
1677,dnw,,Western Dani,"",,,,,,,L,0,
1678,dny,,Dení,"",,,,,,,L,0,
1679,doa,,Dom,"",,,,,,,L,0,
1680,dob,,Dobu,"",Dobu,,,,добу,,L,0,
1681,doc,,Northern Dong,"",,,,北侗语,,,L,0,
1682,doe,,Doe,"",,,,,,,L,0,
1683,dof,,Domu,"",,,,,,,L,0,
1684,doh,,Dong,"",,dong,,,,leec Gaeml,L,0,
1686,dok,,Dondo,"",,,,,,,L,0,
1596,dhm,,Zemba,"",,,,,,,L,0,
795,blf,,Buol,"",,,,,,,L,0,
411,ats,,Gros Ventre,"",,,,,,,L,0,
215,akz,,Alabama,"",,,alabama,,,Albaamo innaaɬiilka,L,0,
1687,dol,,Doso,"",,,,,,,L,0,
1688,don,,Toura (Papua New Guinea),"",,,,,,,L,0,
1689,doo,,Dongo,"",,,,,,,L,0,
1690,dop,,Lukpa,"",,,,,,,L,0,
1692,dor,,Dori'o,"",,,,,,,L,0,
1693,dos,,Dogosé,"",,,,,,,L,0,
1694,dot,,Dass,"",,,,,,,L,0,
1695,dov,,Dombe,"",,,,,,,L,0,
1696,dow,,Doyayo,"",,,,,,,L,0,
1697,dox,,Bussa,"",,,,,,,L,0,
1698,doy,,Dompo,"",,,,,,,L,0,
1699,doz,,Dorze,"",,,,,,,L,0,
29,abi,"",Abidji,"","","","",Abidji（科特迪瓦）,Абиджи,"",L,0,
1701,drb,,Dair,"",,,,,,,L,0,
1702,drd,,Darmiya,"",,,,,,,L,0,
1703,dre,,Dolpo,"",,,,,,,L,0,
1704,drg,,Rungus,"",,,,,,,L,0,
1706,dri,,C'Lela,"",,,,,,,L,0,
1707,drl,,Paakantyi,"",,,,,,,L,0,
1708,drn,,West Damar,"",West-Damar,,,,,,L,0,
1709,dro,,Daro-Matu Melanau,"",,,,,,,L,0,
1712,drs,,Gedeo,"",,,,,,,L,0,
1714,dru,,Rukai,"",Rukai,,,,,,L,0,
1716,dry,,Darai,"",,,,,,,L,0,
1720,dsi,,Disa,"",,,,,,,L,0,
1722,dsn,,Dusner,"",,,,,,,L,0,
1723,dso,,Desiya,"",,,,,,,L,0,
1724,dsq,,Tadaksahak,"",,,,,,,L,0,
50,acd,,Gikyode,"",,,,,,,L,0,
1726,dtb,,Labuk-Kinabatangan Kadazan,"",,,,,,,L,0,
1727,dtk,,Tene Kan Dogon,"",,,,,,,L,0,
1728,dtm,,Tomo Kan Dogon,"",,,,,,,L,0,
1729,dtp,,Kadazan Dusun,"",,,,,,,L,0,
1730,dtr,,Lotud,"",,,,,,,L,0,
1731,dts,,Toro So Dogon,"",,,,,,,L,0,
1732,dtt,,Toro Tegu Dogon,"",,,,,,,L,0,
1733,dua,,Duala,duala,,douala,,杜亚拉语,дуала,Duala,L,0,
1734,dub,,Dubli,"",,,,,,,L,0,
1735,duc,,Duna,"",,,,,,,L,0,
1736,dud,,Hun-Saare,"",,,,,,,L,0,
1737,due,,Umiray Dumaget Agta,"",,,,,,,L,0,
1738,duf,,Dumbea,"",,,,,,,L,0,
1739,dug,,Duruma,"",,,,,,,L,0,
1740,duh,,Dungra Bhil,"",,,,,,,L,0,
1741,dui,,Dumun,"",,,,,,,L,0,
1743,duk,,Uyajitaya,"",,,,,,,L,0,
1744,dul,,Alabat Island Agta,"",,,,,,,L,0,
1746,dun,,Dusun Deyah,"",,,,,,,L,0,
1747,duo,,Dupaninan Agta,"",,,,,,,L,0,
1748,dup,,Duano,"",,,,,,,L,0,
1749,duq,,Dusun Malang,"",,,,,,,L,0,
1750,dur,,Dii,"",,,,,,,L,0,
1751,dus,,Dumi,"",,,,,,,L,0,
1752,duu,,Drung,"",,,,,,,L,0,
1753,duv,,Duvle,"",,,,,,,L,0,
1754,duw,,Dusun Witu,"",,,,,,,L,0,
1755,dux,,Duungooma,"",,,,,,,L,0,
1756,duy,,Dicamay Agta,"",,,,,,,E,0,
1757,duz,,Duli-Gey,"",,,,,,,E,0,
1758,dva,,Duau,"",,,,,,,L,0,
1594,dhi,,Dhimal,"",,,,,,,L,0,
1761,dww,,Dawawa,"",,,,,,,L,0,
1762,dya,,Dyan,"",,,,,,,L,0,
1763,dyb,,Dyaberdyaber,"",,,,,,,E,0,
1764,dyd,,Dyugun,"",,,,,,,E,0,
1782,ecr,,Eteocretan,"",Eteokretisch,,,,,,A,0,
1784,ecy,,Eteocypriot,"",,,,,,,A,0,
1815,elx,,Elamite,elama,Elamisch,élamite,elamita,埃兰语,эламский,,A,0,
1823,emm,,Mamulique,"",,,,,,,E,0,
1863,esm,,Esuma,"",,,,,,,E,0,
1866,esq,,Esselen,"",,,esselen,,,,E,0,
1765,dyg,,Villa Viciosa Agta,"",,,,,,,E,0,
1766,dyi,,Djimini Senoufo,"",,,,,,,L,0,
1768,dyn,,Dyangadi,"",,,,,,,L,0,
1769,dyo,,Jola-Fonyi,"",,,,,,,L,0,
1771,dyy,,Dyaabugay,"",,,,,,,L,0,
1593,dhg,,Dhangu-Djangu,"",,,,,,,L,0,
1774,dzg,,Dazaga,"",,,,,,,L,0,
1775,dzl,,Dzalakha,"",,,,,,,L,0,
1776,dzn,,Dzando,"",,,,,,,L,0,
1778,ebg,,Ebughu,"",,,,,,,L,0,
1779,ebo,,Teke-Ebo,"",,,,,,,L,0,
1780,ebr,,Ebrié,"",,,,,,,L,0,
